../data/example_analysis.jsoncalculateEfficiency,True,0.03821148157119751,0.004257682282074399
../data/example_analysis.jsoncalculateEfficiency,False,0.03853022336959839,0.0043943182105474305
../data/TestLong.jsontest,True,0.18613573789596558,0.04281240618451197
../data/TestLong.jsontest,False,0.18933527708053588,0.04478739074927911
../data/example_loop.jsonShowBalance,True,0.08795544385910034,0.004198996125197923
../data/example_loop.jsonShowBalance,False,0.036572475433349606,0.0015337360376222967
../data/longexample_outofrange.jsonShowBalance,True,0.37753068208694457,0.00965858501960186
../data/longexample_outofrange.jsonShowBalance,False,0.9701605892181396,0.025693500313401132
../data/example_analysis.jsoncalculateEfficiency,True,0.05470470428466797,0.011338020092690197
../data/example_analysis.jsoncalculateEfficiency,False,0.05176145076751709,0.011124066503270282
../data/TestLong.jsontest,True,0.25912883043289187,0.1557588216065884
../data/TestLong.jsontest,False,0.24217592000961305,0.06024008194639078
../data/example_loop.jsonShowBalance,True,0.12006500720977784,0.016535842118049943
../data/example_loop.jsonShowBalance,False,0.055724596977233885,0.008694430314863855
../data/longexample_outofrange.jsonShowBalance,True,0.4451007890701294,0.06505934302186482
../data/longexample_outofrange.jsonShowBalance,False,1.1269855403900146,0.05620552721722413
../data/example_analysis.jsoncalculateEfficiency,True,0.03904174566268921,0.009403673378829327
../data/example_analysis.jsoncalculateEfficiency,False,0.03723608732223511,0.005274283752458562
../data/example_analysis.jsoncalculateEfficiency,True,0.03437256574630737,0.003862135172382867
../data/example_analysis.jsoncalculateEfficiency,False,0.03408527851104736,0.004295892817613379
../data/TestLong.jsontest,True,0.1971785306930542,0.1095382474751279
../data/TestLong.jsontest,False,0.18306785106658935,0.04497612612720378
../data/example_loop.jsonShowBalance,True,0.08028510332107544,0.005293079971915538
../data/example_loop.jsonShowBalance,False,0.03554034471511841,0.0049164903956752295
../data/longexample_outofrange.jsonShowBalance,True,0.4088853192329407,0.013118397555304804
../data/longexample_outofrange.jsonShowBalance,False,1.0988163137435913,0.029023350962480793
